City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Cap Malheureux,MU,2021-12-01 17:54:11,-19.9842,57.6142,77.49,72,6,3.0
294,Seydi,TM,2021-12-01 17:54:11,39.4816,62.9137,63.59,24,94,23.38
295,Naze,JP,2021-12-01 17:54:12,28.3667,129.4833,57.13,66,99,18.66
296,Camacha,PT,2021-12-01 17:54:12,33.0833,-16.3333,63.82,63,40,9.22
297,High Level,CA,2021-12-01 17:52:50,58.5169,-117.136,3.31,85,75,2.3
298,Langsa,ID,2021-12-01 17:54:13,4.4683,97.9683,74.37,97,66,1.43
299,Sovetskiy,RU,2021-12-01 17:54:13,61.3614,63.5842,32.86,99,100,6.78
300,Torbay,CA,2021-12-01 17:49:42,47.6666,-52.7314,42.67,70,75,16.11
301,Tianpeng,CN,2021-12-01 17:54:14,30.9866,103.9393,45.07,67,5,5.03
302,Santa Maria Del Oro,MX,2021-12-01 17:54:14,25.9333,-105.3667,69.13,35,38,2.64
303,Roebourne,AU,2021-12-01 17:54:15,-20.7833,117.1333,87.44,25,5,9.6
304,Puerto Baquerizo Moreno,EC,2021-12-01 17:54:15,-0.9,-89.6,72.59,73,20,13.8
305,Damietta,EG,2021-12-01 17:53:57,31.4165,31.8133,66.09,64,77,14.97
306,Sao Felix Do Xingu,BR,2021-12-01 17:54:15,-6.6447,-51.995,85.15,64,98,2.98
307,Powell River,CA,2021-12-01 17:54:16,49.8496,-124.5361,57.47,87,90,6.91
308,Chenzhou,CN,2021-12-01 17:54:16,25.8,113.0333,44.02,74,2,0.43
309,Luanda,AO,2021-12-01 17:50:07,-8.8368,13.2343,78.8,78,90,14.97
310,Mercedes,AR,2021-12-01 17:54:17,-34.6515,-59.4307,76.51,39,89,6.08
311,Kasulu,TZ,2021-12-01 17:54:17,-4.5767,30.1025,67.77,92,65,0.89
312,Sola,VU,2021-12-01 17:54:17,-13.8833,167.55,81.18,74,35,5.17
313,Auki,SB,2021-12-01 17:54:18,-8.7676,160.7034,77.95,80,95,3.6
314,Shaoyang,CN,2021-12-01 17:54:18,27.2315,111.4525,45.01,47,7,2.21
315,Glenwood Springs,US,2021-12-01 17:54:19,39.5505,-107.3248,54.36,55,1,1.01
316,Upata,VE,2021-12-01 17:54:19,8.0086,-62.3989,75.2,90,85,5.44
317,Linxia,CN,2021-12-01 17:54:19,35.6003,103.2064,23.92,72,1,2.13
318,Laguna,US,2021-12-01 17:55:20,38.421,-121.4238,71.96,86,1,1.99
319,Zhigansk,RU,2021-12-01 17:55:20,66.7697,123.3711,-42.7,99,98,5.48
320,Ternate,ID,2021-12-01 17:55:21,0.8,127.4,81.86,77,100,4.18
321,Leh,IN,2021-12-01 17:55:21,34.1667,77.5833,21.54,49,99,1.14
322,Puerto Rico,AR,2021-12-01 17:50:43,-26.796,-55.024,92.73,22,0,3.22
323,Maniwaki,CA,2021-12-01 17:55:22,46.3834,-75.966,26.98,50,16,6.91
324,Yerbogachen,RU,2021-12-01 17:55:22,61.2767,108.0108,-13.92,99,80,3.47
325,Olafsvik,IS,2021-12-01 17:55:22,64.8945,-23.7142,30.24,71,100,12.59
326,Alto Araguaia,BR,2021-12-01 17:55:23,-17.3147,-53.2153,83.1,63,94,8.32
327,Jirikov,CZ,2021-12-01 17:55:23,50.9951,14.5691,46.47,85,100,13.67
328,Half Moon Bay,US,2021-12-01 17:55:02,37.4636,-122.4286,68.58,68,1,0.0
329,Aklavik,CA,2021-12-01 17:55:24,68.2191,-135.0107,-23.8,76,90,5.75
330,Padang,ID,2021-12-01 17:53:45,-0.9492,100.3543,77.05,87,18,3.0
331,San Miguel El Alto,MX,2021-12-01 17:55:24,21.0167,-102.35,72.84,37,34,5.84
332,Manaure,CO,2021-12-01 17:55:25,11.7751,-72.4445,91.51,52,70,14.03
333,Chervishevo,RU,2021-12-01 17:55:25,56.9464,65.4278,35.89,77,99,13.33
334,Senno,RU,2021-12-01 17:55:25,59.5336,33.9167,20.26,94,100,10.25
335,Kruisfontein,ZA,2021-12-01 17:55:26,-34.0033,24.7314,67.89,90,8,4.88
336,Mount Pleasant,US,2021-12-01 17:52:20,32.7941,-79.8626,70.11,48,1,0.0
337,Izberbash,RU,2021-12-01 17:55:26,42.5696,47.8645,41.09,83,100,18.12
338,Tarko-Sale,RU,2021-12-01 17:55:27,64.9225,77.785,3.4,96,100,11.34
339,Poum,NC,2021-12-01 17:55:27,-20.2333,164.0167,80.65,79,4,13.56
340,Atasu,KZ,2021-12-01 17:55:28,48.6814,71.6433,16.99,82,23,6.4
341,Sechura,PE,2021-12-01 17:52:29,-5.5569,-80.8222,77.02,60,97,13.91
342,La Ronge,CA,2021-12-01 17:55:28,55.1001,-105.2842,17.85,86,90,9.22
343,Kununurra,AU,2021-12-01 17:55:28,-15.7667,128.7333,78.78,83,33,0.0
344,Eureka,US,2021-12-01 17:54:31,40.8021,-124.1637,51.19,66,51,2.95
345,Tupa,BR,2021-12-01 17:55:29,-21.9347,-50.5136,87.4,24,0,7.61
346,Darfo,IT,2021-12-01 17:55:29,45.8779,10.1812,45.03,76,95,0.2
347,Port Arthur,CN,2021-12-01 17:55:30,38.8,121.2667,28.62,53,9,23.22
348,Saldanha,ZA,2021-12-01 17:55:30,-33.0117,17.9442,61.68,76,51,23.96
349,Loukisia,GR,2021-12-01 17:55:30,38.4833,23.45,56.35,62,0,4.45
350,Puerto Escondido,MX,2021-12-01 17:52:46,15.85,-97.0667,85.55,51,90,5.82
351,Pembroke,CA,2021-12-01 17:55:31,45.8168,-77.1162,32.67,53,77,5.88
352,Pangnirtung,CA,2021-12-01 17:55:32,66.1451,-65.7125,15.8,79,75,13.8
353,Victor Harbor,AU,2021-12-01 17:55:32,-35.5667,138.6167,64.8,83,71,4.34
354,Westport,US,2021-12-01 17:55:32,41.1415,-73.3579,50.81,49,100,5.01
355,Gobo,JP,2021-12-01 17:55:33,33.8833,135.15,48.18,62,73,24.87
356,Arlit,NE,2021-12-01 17:55:33,18.7369,7.3853,79.43,13,75,9.35
357,Keti Bandar,PK,2021-12-01 17:55:33,24.1447,67.4497,75.51,55,1,3.74
358,East London,ZA,2021-12-01 17:55:34,-33.0153,27.9116,70.74,78,20,16.11
359,Aksha,RU,2021-12-01 17:55:34,50.2814,113.2867,22.71,61,55,19.77
360,Steubenville,US,2021-12-01 17:54:14,40.3698,-80.634,48.94,61,100,3.0
361,Wangqing,CN,2021-12-01 17:55:35,43.3218,129.7634,14.14,72,9,10.63
362,Acarau,BR,2021-12-01 17:55:35,-2.8856,-40.12,87.39,60,80,16.98
363,Tautira,PF,2021-12-01 17:56:36,-17.7333,-149.15,77.02,79,97,19.51
364,Altamira,BR,2021-12-01 17:56:36,-3.2033,-52.2064,87.89,70,75,5.75
365,Hobyo,SO,2021-12-01 17:56:36,5.3505,48.5268,79.92,73,80,16.06
366,Nelson Bay,AU,2021-12-01 17:56:37,-32.7167,152.15,68.0,97,76,4.32
367,Bowen,AU,2021-12-01 17:53:34,-20.0167,148.2333,75.42,84,1,6.02
368,Naushki,RU,2021-12-01 17:56:37,50.3828,106.1056,7.68,92,76,2.62
369,Igarka,RU,2021-12-01 17:56:38,67.4667,86.5833,-28.91,99,82,6.2
370,Sitka,US,2021-12-01 17:56:38,57.0531,-135.33,36.93,94,100,7.11
371,Tutoia,BR,2021-12-01 17:56:38,-2.7619,-42.2744,91.38,64,95,11.86
372,Paranapanema,BR,2021-12-01 17:56:39,-23.3886,-48.7228,91.24,22,0,8.55
373,Pacatuba,BR,2021-12-01 17:56:39,-3.9842,-38.6203,89.49,45,96,12.64
374,Vestmannaeyjar,IS,2021-12-01 17:56:40,63.4427,-20.2734,32.99,74,0,6.91
375,Kandry,RU,2021-12-01 17:56:40,54.5667,54.1167,35.58,98,100,11.25
376,Husavik,IS,2021-12-01 17:56:40,66.0449,-17.3389,21.11,94,100,12.1
377,Idanre,NG,2021-12-01 17:56:41,7.1127,5.1159,78.94,44,66,2.53
378,Waverley,ZA,2021-12-01 17:56:41,-25.7023,28.2591,75.52,39,71,11.43
379,Santa Isabel Do Rio Negro,BR,2021-12-01 17:56:42,-0.4139,-65.0192,91.56,53,89,2.06
380,Viedma,AR,2021-12-01 17:56:42,-40.8135,-62.9967,89.33,20,62,22.84
381,Ismailia,EG,2021-12-01 17:56:42,30.6043,32.2723,64.49,59,100,11.05
382,Vila,PT,2021-12-01 17:56:43,42.0304,-8.1588,42.33,90,100,4.76
383,Ishigaki,JP,2021-12-01 17:54:55,24.3448,124.1572,67.17,64,99,25.57
384,Yaan,NG,2021-12-01 17:56:43,7.3833,8.5667,86.81,17,98,3.85
385,Adre,TD,2021-12-01 17:56:44,13.4667,22.2,75.33,20,0,10.11
386,Port Moresby,PG,2021-12-01 17:55:17,-9.4431,147.1797,76.42,100,40,4.61
387,Imeni Poliny Osipenko,RU,2021-12-01 17:56:44,52.4201,136.4853,10.98,74,100,22.62
388,Gao,ML,2021-12-01 17:56:45,16.6362,1.637,81.55,12,34,9.66
389,Desaguadero,PE,2021-12-01 17:56:45,-16.5656,-69.0417,61.14,45,91,13.58
390,Ormara,PK,2021-12-01 17:56:45,25.2088,64.6357,75.78,52,0,9.55
391,Rundu,NA,2021-12-01 17:56:46,-17.9333,19.7667,79.74,42,45,5.39
392,Cazones,MX,2021-12-01 17:56:46,20.7167,-97.3167,77.41,65,99,3.78
393,Astoria,US,2021-12-01 17:55:02,46.1879,-123.8313,52.93,97,90,1.99
394,San Rafael Del Sur,NI,2021-12-01 17:56:47,11.8485,-86.4384,88.77,46,80,13.13
395,Lima,PE,2021-12-01 17:55:10,-12.0432,-77.0282,69.13,73,90,6.91
396,Kommunar,RU,2021-12-01 17:56:47,59.6206,30.39,18.93,93,98,5.82
397,Birecik,TR,2021-12-01 17:56:48,37.0294,37.9903,51.01,53,51,2.53
398,Port Hardy,CA,2021-12-01 17:56:48,50.6996,-127.4199,50.76,100,90,0.0
399,Santa Cruz,BO,2021-12-01 17:54:58,-17.8,-63.1667,86.05,58,40,14.97
400,Aleksandrovsk-Sakhalinskiy,RU,2021-12-01 17:56:48,50.8975,142.1561,27.93,96,100,24.54
401,Otradnoye,RU,2021-12-01 17:56:49,59.7775,30.8181,19.45,95,80,4.36
402,Mackenzie,CA,2021-12-01 17:56:49,55.2999,-123.1698,35.82,69,90,3.44
403,Grodzisk Wielkopolski,PL,2021-12-01 17:52:41,52.2276,16.3653,43.77,86,100,17.83
404,Sao Paulo De Olivenca,BR,2021-12-01 17:56:50,-3.3783,-68.8725,84.18,69,97,3.02
405,Diffa,NE,2021-12-01 17:56:50,13.3154,12.6113,80.01,21,44,9.75
406,Conceicao Do Araguaia,BR,2021-12-01 17:56:50,-8.2578,-49.2647,77.2,85,100,2.51
407,Scottsbluff,US,2021-12-01 17:57:51,41.8666,-103.6672,61.23,30,91,11.99
408,Saint-Pierre,RE,2021-12-01 17:57:51,-21.3393,55.4781,74.88,71,20,11.5
409,Bafia,CM,2021-12-01 17:57:52,4.75,11.2333,75.78,66,84,3.31
410,Fairbanks,US,2021-12-01 17:55:02,64.8378,-147.7164,-1.91,77,90,0.0
411,Corvallis,US,2021-12-01 17:53:52,44.5646,-123.262,59.11,94,85,0.58
412,Chkalovskoye,RU,2021-12-01 17:57:52,44.8392,133.0436,10.56,76,32,13.18
413,Ndjole,GA,2021-12-01 17:57:53,-0.1783,10.7649,77.29,93,96,3.29
414,Springdale,US,2021-12-01 17:57:53,36.1867,-94.1288,65.82,59,1,5.99
415,Clovis,US,2021-12-01 17:57:53,36.8252,-119.7029,80.37,68,0,1.9
416,Chibuto,MZ,2021-12-01 17:57:54,-24.6867,33.5306,75.25,69,34,8.88
417,Pimentel,PE,2021-12-01 17:57:54,-6.8367,-79.9342,75.49,60,0,16.11
418,Alofi,NU,2021-12-01 17:57:55,-19.0595,-169.9187,73.29,94,26,11.5
419,Faenza,IT,2021-12-01 17:57:55,44.2857,11.8833,54.97,76,95,3.0
420,Olinda,BR,2021-12-01 17:57:55,-8.0089,-34.8553,85.73,62,40,10.36
421,Mitu,CO,2021-12-01 17:54:12,1.1983,-70.1733,87.57,59,52,4.56
422,Kaitangata,NZ,2021-12-01 17:57:56,-46.2817,169.8464,50.0,95,37,2.75
423,Saint Anthony,US,2021-12-01 17:57:56,45.0205,-93.218,43.56,91,85,1.99
424,Noumea,NC,2021-12-01 17:57:57,-22.2763,166.4572,81.0,99,49,10.27
425,Launceston,AU,2021-12-01 17:57:30,-41.45,147.1667,59.14,91,5,0.0
426,Isangel,VU,2021-12-01 17:57:57,-19.55,169.2667,78.42,83,25,12.48
427,Buin,CL,2021-12-01 17:57:57,-33.7333,-70.75,82.06,20,1,9.95
428,San Matias,BO,2021-12-01 17:57:58,-16.3667,-58.4,94.06,45,98,3.76
429,Stephenville,US,2021-12-01 17:53:54,32.2207,-98.2023,73.76,46,1,6.91
430,Shubarshi,KZ,2021-12-01 17:57:58,48.5872,57.1869,37.45,85,5,7.63
431,Bahia Blanca,AR,2021-12-01 17:55:18,-38.7196,-62.2724,85.59,24,9,11.48
432,Pacific Grove,US,2021-12-01 17:57:59,36.6177,-121.9166,72.55,50,0,1.99
433,Ulaangom,MN,2021-12-01 17:57:59,49.9811,92.0667,6.69,84,41,3.2
434,Port-Gentil,GA,2021-12-01 17:54:03,-0.7193,8.7815,78.76,89,40,4.61
435,Nakskov,DK,2021-12-01 17:58:00,54.8373,11.1284,44.15,87,98,34.16
436,Naranjal,EC,2021-12-01 17:58:00,-2.6667,-79.6167,80.4,69,98,3.58
437,Bud,US,2021-12-01 17:58:01,39.447,-86.1758,46.58,93,100,3.29
438,Strezhevoy,RU,2021-12-01 17:58:01,60.7333,77.5889,30.18,97,100,8.05
439,Pitkyaranta,RU,2021-12-01 17:58:01,61.5734,31.4792,21.25,84,100,13.27
440,Dole,FR,2021-12-01 17:58:02,47.0833,5.5,44.76,94,100,9.62
441,Taua,BR,2021-12-01 17:58:02,-5.9667,-40.3,94.12,27,99,5.77
442,Taksimo,RU,2021-12-01 17:58:03,56.3444,114.8794,8.82,83,99,6.29
443,Feijo,BR,2021-12-01 17:58:03,-8.1642,-70.3536,89.71,48,98,5.14
444,Tymovskoye,RU,2021-12-01 17:58:04,50.8456,142.655,27.95,96,100,8.39
445,Huilong,CN,2021-12-01 17:58:04,31.8111,121.655,43.03,65,9,11.12
446,Rurrenabaque,BO,2021-12-01 17:58:05,-14.4413,-67.5278,87.49,79,75,0.0
447,Inhambane,MZ,2021-12-01 17:58:05,-23.865,35.3833,77.0,78,40,7.0
448,Bagdarin,RU,2021-12-01 17:58:05,54.4333,113.6,4.96,71,11,8.25
449,Sao Filipe,CV,2021-12-01 17:58:06,14.8961,-24.4956,74.77,67,100,13.04
450,Muzhi,RU,2021-12-01 17:58:06,65.3667,64.6667,-0.6,97,100,8.32
451,Hamilton,US,2021-12-01 17:54:06,39.1834,-84.5333,47.12,90,100,1.99
452,Manggar,ID,2021-12-01 17:58:07,-2.8833,108.2667,80.42,77,85,0.89
453,Thomaston,US,2021-12-01 17:56:21,32.8882,-84.3266,70.02,39,1,1.99
454,Turkan,AZ,2021-12-01 17:59:07,40.3639,50.215,53.78,76,20,27.63
455,Cururupu,BR,2021-12-01 17:59:07,-1.8283,-44.8683,89.65,49,86,7.7
456,Kendari,ID,2021-12-01 17:59:08,-3.945,122.4989,75.56,92,100,4.94
457,Najran,SA,2021-12-01 17:59:08,17.4924,44.1277,65.05,26,0,2.98
458,Puerto Suarez,BO,2021-12-01 17:59:09,-18.95,-57.8,95.56,52,75,4.61
459,Japura,ID,2021-12-01 17:59:09,-0.3167,102.35,74.32,95,42,1.5
460,Severomuysk,RU,2021-12-01 17:59:09,56.1481,113.4267,-1.71,96,100,8.48
461,Tocopilla,CL,2021-12-01 17:59:10,-22.092,-70.1979,68.85,67,22,7.61
462,Jardim,BR,2021-12-01 17:59:10,-21.4803,-56.1381,95.79,31,9,3.04
463,Zhob,PK,2021-12-01 17:59:10,31.3411,69.4481,48.88,32,0,0.4
464,Qinhuangdao,CN,2021-12-01 17:59:11,39.9317,119.5883,33.67,46,0,12.57
465,Nanga Eboko,CM,2021-12-01 17:59:11,4.6833,12.3667,75.92,51,88,2.57
466,Rio Gallegos,AR,2021-12-01 17:59:12,-51.6226,-69.2181,57.25,30,75,13.8
467,Alekseyevsk,RU,2021-12-01 17:59:12,57.8406,108.3492,2.53,93,100,7.78
468,Newport,GB,2021-12-01 17:57:10,51.5877,-2.9984,46.85,83,89,23.22
469,Rocha,UY,2021-12-01 17:55:26,-34.4833,-54.3333,68.67,53,62,11.12
470,Pingzhuang,CN,2021-12-01 17:59:13,42.0372,119.2889,26.28,49,0,8.77
471,Ballina,AU,2021-12-01 17:59:13,-28.8667,153.5667,69.76,92,90,8.05
472,Matara,LK,2021-12-01 17:59:14,5.9485,80.5353,76.26,88,24,4.54
473,Brewster,US,2021-12-01 17:59:14,41.3973,-73.6171,49.41,59,100,1.01
474,Los Arcos,PH,2021-12-01 17:59:14,8.6328,125.9856,74.08,99,100,2.06
475,Limoux,FR,2021-12-01 17:59:15,42.9167,2.1667,49.33,61,100,9.8
476,Pangai,TO,2021-12-01 17:59:15,-19.8,-174.35,73.51,88,90,19.57
477,Plouzane,FR,2021-12-01 17:59:15,48.3833,-4.6167,49.08,78,75,11.5
478,Anahuac,MX,2021-12-01 17:59:16,27.2333,-100.15,74.73,49,97,5.44
479,Yelizovo,RU,2021-12-01 17:59:16,53.1873,158.3805,24.94,100,90,8.95
480,Kaniama,CD,2021-12-01 17:59:17,-7.5667,24.1833,67.78,97,80,3.94
481,Paamiut,GL,2021-12-01 17:59:17,61.994,-49.6678,34.63,71,80,49.55
482,Bairiki,KI,2021-12-01 17:59:17,1.3292,172.9752,80.6,78,40,6.91
483,Seoul,KR,2021-12-01 17:59:18,37.5683,126.9778,29.64,79,0,1.14
484,Nome,US,2021-12-01 17:59:18,64.5011,-165.4064,-21.89,79,5,4.68
485,Canico,PT,2021-12-01 17:59:18,32.6333,-16.85,67.28,81,40,1.01
486,Chegdomyn,RU,2021-12-01 17:59:19,51.1167,133.0167,-14.94,100,56,2.01
487,Yulara,AU,2021-12-01 17:59:19,-25.2406,130.9889,78.64,24,0,8.05
488,Fare,PF,2021-12-01 17:59:20,-16.7,-151.0167,80.76,76,100,19.89
489,Safita,SY,2021-12-01 17:59:20,34.8205,36.1153,60.78,61,72,23.89
490,Young,UY,2021-12-01 17:59:20,-32.6833,-57.6333,77.23,36,62,6.8
491,Komsomolskiy,UZ,2021-12-01 17:59:21,40.4272,71.7189,40.42,69,0,4.61
492,Chiclana,AR,2021-12-01 17:59:21,-35.7346,-61.7503,86.04,31,25,8.14
493,Nzega,RW,2021-12-01 17:59:21,-2.479,29.5564,57.11,94,80,2.89
494,Qasigiannguit,GL,2021-12-01 17:59:22,68.8193,-51.1922,39.0,77,100,35.23
495,Kalmunai,LK,2021-12-01 17:59:22,7.4167,81.8167,77.9,81,18,2.64
496,Mount Gambier,AU,2021-12-01 17:59:22,-37.8333,140.7667,57.11,94,90,8.05
497,Yeniseysk,RU,2021-12-01 17:59:23,58.4497,92.1703,20.57,91,100,7.43
498,Nishihara,JP,2021-12-01 17:59:23,26.1842,127.7558,63.68,59,75,10.36
499,Aitape,PG,2021-12-01 17:59:24,-3.1374,142.3475,76.66,91,100,3.69
500,Darnah,LY,2021-12-01 17:59:24,32.767,22.6367,62.31,52,96,15.21
501,Ahuimanu,US,2021-12-01 17:59:24,21.4447,-157.8378,77.45,82,75,8.05
502,Grajau,BR,2021-12-01 17:59:55,-5.8194,-46.1386,91.74,47,100,2.35
503,Aykhal,RU,2021-12-01 18:00:25,66.0,111.5,-11.72,98,100,3.58
504,Dudinka,RU,2021-12-01 18:00:25,69.4058,86.1778,-22.99,100,90,4.36
505,Harare,ZW,2021-12-01 18:00:26,-17.8294,31.0539,74.82,42,16,9.15
506,Maniitsoq,GL,2021-12-01 18:00:26,65.4167,-52.9,35.31,92,100,30.78
507,Leningradskiy,RU,2021-12-01 18:00:27,69.3833,178.4167,-25.37,93,68,7.31
508,Manta,EC,2021-12-01 18:00:27,-0.95,-80.7333,77.29,73,99,9.13
509,Krasnoselkup,RU,2021-12-01 18:00:28,65.7,82.4667,-1.3,95,100,14.85
510,Makhachkala,RU,2021-12-01 17:57:41,42.9764,47.5024,41.02,84,100,12.33
511,Tygda,RU,2021-12-01 18:00:28,53.1167,126.3333,4.03,80,100,4.07
512,Jurado,CO,2021-12-01 18:00:29,7.1053,-77.7641,81.09,78,71,6.44
513,Araouane,ML,2021-12-01 18:00:29,18.9048,-3.5265,80.6,11,35,7.49
514,Borogontsy,RU,2021-12-01 18:00:30,62.6683,131.1683,-23.37,98,81,4.56
515,Quesnel,CA,2021-12-01 17:59:08,52.9999,-122.5029,34.3,93,90,4.61
516,Benjamin Constant,BR,2021-12-01 18:00:30,-4.3831,-70.0311,82.29,85,98,1.66
517,Porosozero,RU,2021-12-01 18:00:31,62.7191,32.727,18.16,94,100,8.21
518,Hailey,US,2021-12-01 18:00:31,43.5196,-114.3153,48.45,64,73,2.59
519,Katastarion,GR,2021-12-01 18:00:31,37.8333,20.7667,53.11,56,78,5.59
520,Sioux Lookout,CA,2021-12-01 18:00:32,50.1001,-91.917,26.67,100,90,5.75
521,Salinas,US,2021-12-01 17:58:42,36.6777,-121.6555,73.83,44,0,4.54
522,Guipavas,FR,2021-12-01 18:00:32,48.4352,-4.3972,49.06,78,75,11.5
523,Dzhebariki-Khaya,RU,2021-12-01 18:00:33,62.2167,135.8,-35.82,96,20,2.89
524,Kazanskaya,RU,2021-12-01 18:00:33,45.4106,40.4361,39.78,91,93,18.59
525,Sri Aman,MY,2021-12-01 18:00:33,1.2376,111.4621,73.56,97,100,1.23
526,Belyy Yar,RU,2021-12-01 18:00:34,53.6039,91.3903,12.09,85,70,4.47
527,Bogale,MM,2021-12-01 18:00:34,16.2833,95.4,72.72,78,22,7.45
528,Kudat,MY,2021-12-01 18:00:34,6.8837,116.8477,79.23,85,97,7.74
529,Tortoli,IT,2021-12-01 18:00:35,39.9256,9.6572,52.99,80,23,9.01
530,Idritsa,RU,2021-12-01 18:00:35,56.3316,28.8988,18.43,98,70,5.06
531,Gabu,GW,2021-12-01 18:00:36,12.2833,-14.2167,90.97,24,3,2.39
532,Vilhena,BR,2021-12-01 18:00:36,-12.7406,-60.1458,81.99,72,88,4.76
533,Yomou,GN,2021-12-01 18:00:36,7.5603,-9.2653,77.04,71,89,0.85
534,Ikom,NG,2021-12-01 17:55:53,5.9667,8.7063,82.58,51,71,2.95
535,Natal,BR,2021-12-01 17:56:21,-5.795,-35.2094,88.45,62,40,16.11
536,Harper,LR,2021-12-01 18:00:37,4.375,-7.7169,80.96,78,89,7.05
537,San Quintin,MX,2021-12-01 17:55:41,30.4833,-115.95,70.72,48,0,3.44
538,Kamaishi,JP,2021-12-01 18:00:38,39.2667,141.8833,36.79,78,72,15.52
539,Shimoda,JP,2021-12-01 17:56:18,34.6667,138.95,43.11,60,1,27.69
540,Kargasok,RU,2021-12-01 18:00:38,59.0556,80.8572,27.73,81,100,14.32
541,Hvide Sande,DK,2021-12-01 18:00:39,56.0045,8.1294,34.09,91,100,41.92
542,Segou,ML,2021-12-01 18:00:39,13.4317,-6.2157,88.05,12,11,7.96
543,Roxana,CR,2021-12-01 18:00:39,10.2753,-83.7513,80.47,96,100,1.9
544,Tigil,RU,2021-12-01 18:00:40,57.8,158.6667,22.46,95,100,15.61
545,Mahibadhoo,MV,2021-12-01 18:00:40,3.7833,72.9667,81.66,79,56,7.07
546,Payo,ID,2021-12-01 18:00:41,-3.7508,103.6372,74.25,84,80,0.78
547,Klyuchi,RU,2021-12-01 18:00:41,52.2667,79.1667,17.24,88,5,8.61
548,Dire,ML,2021-12-01 18:00:42,12.2833,-10.9667,87.57,20,88,2.1
549,Tanggu,CN,2021-12-01 18:00:42,39.0211,117.6469,39.16,42,0,10.96
550,Kotdwara,IN,2021-12-01 18:01:42,29.75,78.5333,63.27,45,100,4.52
551,Gold Coast,AU,2021-12-01 18:01:43,-28.0,153.4333,71.38,95,75,1.01
552,Suslonger,RU,2021-12-01 18:01:43,56.3156,48.2531,27.32,88,99,6.62
553,San Rafael,AR,2021-12-01 18:00:23,-34.6177,-68.3301,82.53,32,3,8.32
554,Marathon,US,2021-12-01 18:01:44,44.9,-89.7668,40.24,84,90,1.01
555,Necochea,AR,2021-12-01 18:01:44,-38.5473,-58.7368,78.04,31,84,11.27
556,Cockburn Town,TC,2021-12-01 17:58:43,21.4612,-71.1419,80.02,73,3,12.77
557,Moron,AR,2021-12-01 18:01:44,-34.6534,-58.6198,72.81,64,99,4.0
558,Luang Prabang,LA,2021-12-01 17:58:19,19.8856,102.1347,58.39,91,54,2.3
559,Cabedelo,BR,2021-12-01 18:01:45,-6.9811,-34.8339,83.98,61,78,12.46
560,Amga,RU,2021-12-01 18:01:45,60.8953,131.9608,-29.74,100,43,2.44
561,Suna,RU,2021-12-01 18:01:46,57.8338,50.0588,28.6,86,100,9.01
